archivo_pdf,resultado_xref,departamento,municipio,zona,puesto,mesa
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA FELICIDAD/E14_PRE_16_001_009_09_21_013_5980_Mesa_13.pdf","CORRUPTO_XREF","16","001","09","21","Mesa_13"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA FELICIDAD/E14_PRE_16_001_009_09_21_018_5980_Mesa_18.pdf","CORRUPTO_XREF","16","001","09","21","Mesa_18"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA FELICIDAD/E14_PRE_16_001_009_09_21_017_5980_Mesa_17.pdf","CORRUPTO_XREF","16","001","09","21","Mesa_17"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA FELICIDAD/E14_PRE_16_001_009_09_21_015_5980_Mesa_15.pdf","CORRUPTO_XREF","16","001","09","21","Mesa_15"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA FELICIDAD/E14_PRE_16_001_009_09_21_016_5980_Mesa_16.pdf","CORRUPTO_XREF","16","001","09","21","Mesa_16"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA FELICIDAD/E14_PRE_16_001_009_09_21_028_5980_Mesa_28.pdf","CORRUPTO_XREF","16","001","09","21","Mesa_28"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA FELICIDAD/E14_PRE_16_001_009_09_21_019_5980_Mesa_19.pdf","CORRUPTO_XREF","16","001","09","21","Mesa_19"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA FELICIDAD/E14_PRE_16_001_009_09_21_020_5980_Mesa_20.pdf","CORRUPTO_XREF","16","001","09","21","Mesa_20"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA FELICIDAD/E14_PRE_16_001_009_09_21_022_5980_Mesa_22.pdf","CORRUPTO_XREF","16","001","09","21","Mesa_22"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA FELICIDAD/E14_PRE_16_001_009_09_21_025_5980_Mesa_25.pdf","CORRUPTO_XREF","16","001","09","21","Mesa_25"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA FELICIDAD/E14_PRE_16_001_009_09_21_024_5980_Mesa_24.pdf","CORRUPTO_XREF","16","001","09","21","Mesa_24"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA FELICIDAD/E14_PRE_16_001_009_09_21_021_5980_Mesa_21.pdf","CORRUPTO_XREF","16","001","09","21","Mesa_21"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA FELICIDAD/E14_PRE_16_001_009_09_21_023_5980_Mesa_23.pdf","CORRUPTO_XREF","16","001","09","21","Mesa_23"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA FELICIDAD/E14_PRE_16_001_009_09_21_029_5980_Mesa_29.pdf","CORRUPTO_XREF","16","001","09","21","Mesa_29"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA FELICIDAD/E14_PRE_16_001_009_09_21_026_5980_Mesa_26.pdf","CORRUPTO_XREF","16","001","09","21","Mesa_26"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA FELICIDAD/E14_PRE_16_001_009_09_21_030_5980_Mesa_30.pdf","CORRUPTO_XREF","16","001","09","21","Mesa_30"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA FELICIDAD/E14_PRE_16_001_009_09_21_027_5980_Mesa_27.pdf","CORRUPTO_XREF","16","001","09","21","Mesa_27"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA GIRALDA/E14_PRE_16_001_009_09_13_001_5978_Mesa_1.pdf","CORRUPTO_XREF","16","001","09","13","Mesa_1"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA GIRALDA/E14_PRE_16_001_009_09_13_003_5978_Mesa_3.pdf","CORRUPTO_XREF","16","001","09","13","Mesa_3"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA FELICIDAD/E14_PRE_16_001_009_09_21_031_5980_Mesa_31.pdf","CORRUPTO_XREF","16","001","09","21","Mesa_31"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA GIRALDA/E14_PRE_16_001_009_09_13_005_5978_Mesa_5.pdf","CORRUPTO_XREF","16","001","09","13","Mesa_5"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA GIRALDA/E14_PRE_16_001_009_09_13_002_5978_Mesa_2.pdf","CORRUPTO_XREF","16","001","09","13","Mesa_2"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA GIRALDA/E14_PRE_16_001_009_09_13_004_5978_Mesa_4.pdf","CORRUPTO_XREF","16","001","09","13","Mesa_4"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA GIRALDA/E14_PRE_16_001_009_09_13_009_5978_Mesa_9.pdf","CORRUPTO_XREF","16","001","09","13","Mesa_9"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA GIRALDA/E14_PRE_16_001_009_09_13_008_5978_Mesa_8.pdf","CORRUPTO_XREF","16","001","09","13","Mesa_8"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA GIRALDA/E14_PRE_16_001_009_09_13_012_5978_Mesa_12.pdf","CORRUPTO_XREF","16","001","09","13","Mesa_12"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA GIRALDA/E14_PRE_16_001_009_09_13_007_5978_Mesa_7.pdf","CORRUPTO_XREF","16","001","09","13","Mesa_7"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA GIRALDA/E14_PRE_16_001_009_09_13_006_5978_Mesa_6.pdf","CORRUPTO_XREF","16","001","09","13","Mesa_6"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA GIRALDA/E14_PRE_16_001_009_09_13_011_5978_Mesa_11.pdf","CORRUPTO_XREF","16","001","09","13","Mesa_11"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA GIRALDA/E14_PRE_16_001_009_09_13_010_5978_Mesa_10.pdf","CORRUPTO_XREF","16","001","09","13","Mesa_10"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA GIRALDA/E14_PRE_16_001_009_09_13_014_5978_Mesa_14.pdf","CORRUPTO_XREF","16","001","09","13","Mesa_14"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA GIRALDA/E14_PRE_16_001_009_09_13_013_5978_Mesa_13.pdf","CORRUPTO_XREF","16","001","09","13","Mesa_13"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA GIRALDA/E14_PRE_16_001_009_09_13_015_5978_Mesa_15.pdf","CORRUPTO_XREF","16","001","09","13","Mesa_15"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA GIRALDA/E14_PRE_16_001_009_09_13_016_5978_Mesa_16.pdf","CORRUPTO_XREF","16","001","09","13","Mesa_16"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_002_5978_Mesa_2.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_2"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_003_5978_Mesa_3.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_3"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA GIRALDA/E14_PRE_16_001_009_09_13_018_5978_Mesa_18.pdf","CORRUPTO_XREF","16","001","09","13","Mesa_18"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA GIRALDA/E14_PRE_16_001_009_09_13_019_5978_Mesa_19.pdf","CORRUPTO_XREF","16","001","09","13","Mesa_19"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA GIRALDA/E14_PRE_16_001_009_09_13_021_5978_Mesa_21.pdf","CORRUPTO_XREF","16","001","09","13","Mesa_21"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA GIRALDA/E14_PRE_16_001_009_09_13_020_5978_Mesa_20.pdf","CORRUPTO_XREF","16","001","09","13","Mesa_20"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA GIRALDA/E14_PRE_16_001_009_09_13_017_5978_Mesa_17.pdf","CORRUPTO_XREF","16","001","09","13","Mesa_17"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_010_5978_Mesa_10.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_10"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_001_5978_Mesa_1.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_1"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_004_5978_Mesa_4.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_4"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_013_5978_Mesa_13.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_13"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_011_5978_Mesa_11.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_11"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_006_5978_Mesa_6.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_6"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_005_5978_Mesa_5.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_5"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_007_5978_Mesa_7.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_7"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_009_5978_Mesa_9.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_9"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_008_5978_Mesa_8.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_8"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_012_5978_Mesa_12.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_12"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_016_5978_Mesa_16.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_16"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_015_5978_Mesa_15.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_15"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_014_5978_Mesa_14.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_14"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_017_5978_Mesa_17.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_17"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_020_5978_Mesa_20.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_20"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_018_5978_Mesa_18.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_18"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_021_5978_Mesa_21.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_21"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_019_5978_Mesa_19.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_19"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_025_5978_Mesa_25.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_25"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_022_5978_Mesa_22.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_22"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_023_5978_Mesa_23.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_23"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_027_5978_Mesa_27.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_27"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_029_5978_Mesa_29.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_29"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_024_5978_Mesa_24.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_24"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_028_5978_Mesa_28.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_28"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_026_5978_Mesa_26.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_26"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_030_5978_Mesa_30.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_30"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_031_5978_Mesa_31.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_31"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/MODELIA REAL/E14_PRE_16_001_009_09_23_001_5980_Mesa_1.pdf","CORRUPTO_XREF","16","001","09","23","Mesa_1"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/MODELIA REAL/E14_PRE_16_001_009_09_23_003_5980_Mesa_3.pdf","CORRUPTO_XREF","16","001","09","23","Mesa_3"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_033_5978_Mesa_33.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_33"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/LA LAGUNA/E14_PRE_16_001_009_09_11_032_5978_Mesa_32.pdf","CORRUPTO_XREF","16","001","09","11","Mesa_32"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/MODELIA REAL/E14_PRE_16_001_009_09_23_002_5980_Mesa_2.pdf","CORRUPTO_XREF","16","001","09","23","Mesa_2"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/MODELIA REAL/E14_PRE_16_001_009_09_23_007_5980_Mesa_7.pdf","CORRUPTO_XREF","16","001","09","23","Mesa_7"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/MODELIA REAL/E14_PRE_16_001_009_09_23_005_5980_Mesa_5.pdf","CORRUPTO_XREF","16","001","09","23","Mesa_5"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/MODELIA REAL/E14_PRE_16_001_009_09_23_004_5980_Mesa_4.pdf","CORRUPTO_XREF","16","001","09","23","Mesa_4"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/MODELIA REAL/E14_PRE_16_001_009_09_23_010_5980_Mesa_10.pdf","CORRUPTO_XREF","16","001","09","23","Mesa_10"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/MODELIA REAL/E14_PRE_16_001_009_09_23_012_5980_Mesa_12.pdf","CORRUPTO_XREF","16","001","09","23","Mesa_12"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/MODELIA REAL/E14_PRE_16_001_009_09_23_009_5980_Mesa_9.pdf","CORRUPTO_XREF","16","001","09","23","Mesa_9"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/MODELIA REAL/E14_PRE_16_001_009_09_23_006_5980_Mesa_6.pdf","CORRUPTO_XREF","16","001","09","23","Mesa_6"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/MODELIA REAL/E14_PRE_16_001_009_09_23_011_5980_Mesa_11.pdf","CORRUPTO_XREF","16","001","09","23","Mesa_11"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/MODELIA REAL/E14_PRE_16_001_009_09_23_008_5980_Mesa_8.pdf","CORRUPTO_XREF","16","001","09","23","Mesa_8"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/MODELIA REAL/E14_PRE_16_001_009_09_23_013_5980_Mesa_13.pdf","CORRUPTO_XREF","16","001","09","23","Mesa_13"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/MODELIA REAL/E14_PRE_16_001_009_09_23_014_5980_Mesa_14.pdf","CORRUPTO_XREF","16","001","09","23","Mesa_14"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/MODELIA REAL/E14_PRE_16_001_009_09_23_015_5980_Mesa_15.pdf","CORRUPTO_XREF","16","001","09","23","Mesa_15"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/MODELIA REAL/E14_PRE_16_001_009_09_23_022_5980_Mesa_22.pdf","CORRUPTO_XREF","16","001","09","23","Mesa_22"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/MODELIA REAL/E14_PRE_16_001_009_09_23_016_5980_Mesa_16.pdf","CORRUPTO_XREF","16","001","09","23","Mesa_16"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/MODELIA REAL/E14_PRE_16_001_009_09_23_021_5980_Mesa_21.pdf","CORRUPTO_XREF","16","001","09","23","Mesa_21"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/MODELIA REAL/E14_PRE_16_001_009_09_23_020_5980_Mesa_20.pdf","CORRUPTO_XREF","16","001","09","23","Mesa_20"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/MODELIA SUR/E14_PRE_16_001_009_09_08_002_5971_Mesa_2.pdf","CORRUPTO_XREF","16","001","09","08","Mesa_2"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/MODELIA REAL/E14_PRE_16_001_009_09_23_017_5980_Mesa_17.pdf","CORRUPTO_XREF","16","001","09","23","Mesa_17"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/MODELIA REAL/E14_PRE_16_001_009_09_23_019_5980_Mesa_19.pdf","CORRUPTO_XREF","16","001","09","23","Mesa_19"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/MODELIA SUR/E14_PRE_16_001_009_09_08_003_5971_Mesa_3.pdf","CORRUPTO_XREF","16","001","09","08","Mesa_3"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/MODELIA REAL/E14_PRE_16_001_009_09_23_018_5980_Mesa_18.pdf","CORRUPTO_XREF","16","001","09","23","Mesa_18"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/MODELIA SUR/E14_PRE_16_001_009_09_08_001_5971_Mesa_1.pdf","CORRUPTO_XREF","16","001","09","08","Mesa_1"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/MODELIA SUR/E14_PRE_16_001_009_09_08_004_5971_Mesa_4.pdf","CORRUPTO_XREF","16","001","09","08","Mesa_4"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/MODELIA SUR/E14_PRE_16_001_009_09_08_005_5971_Mesa_5.pdf","CORRUPTO_XREF","16","001","09","08","Mesa_5"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/MODELIA SUR/E14_PRE_16_001_009_09_08_007_5971_Mesa_7.pdf","CORRUPTO_XREF","16","001","09","08","Mesa_7"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/MODELIA SUR/E14_PRE_16_001_009_09_08_010_5971_Mesa_10.pdf","CORRUPTO_XREF","16","001","09","08","Mesa_10"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/MODELIA SUR/E14_PRE_16_001_009_09_08_006_5971_Mesa_6.pdf","CORRUPTO_XREF","16","001","09","08","Mesa_6"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/MODELIA SUR/E14_PRE_16_001_009_09_08_008_5971_Mesa_8.pdf","CORRUPTO_XREF","16","001","09","08","Mesa_8"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 09/MODELIA SUR/E14_PRE_16_001_009_09_08_011_5971_Mesa_11.pdf","CORRUPTO_XREF","16","001","09","08","Mesa_11"
